File,Best Score,Average Time,Average Score,Best Solution,Errors
Data/Call_7_Vehicle_3.txt,1134176.0,0.3917007207870483,1146030.3,"[4, 4, 7, 7, 0, 2, 2, 0, 1, 5, 5, 3, 3, 1, 0, 6, 6]",inf
Data/Call_18_Vehicle_5.txt,2399059.0,1.778485083580017,3039471.4,"[4, 4, 15, 15, 11, 11, 16, 16, 0, 9, 8, 8, 9, 13, 13, 0, 6, 6, 5, 18, 5, 17, 14, 17, 14, 18, 0, 7, 7, 3, 3, 10, 10, 1, 1, 0, 12, 12, 0, 2, 2]",inf
Data/Call_35_Vehicle_7.txt,6565898.0,3.4480889797210694,7016506.4,"[16, 16, 30, 30, 27, 27, 22, 22, 25, 25, 0, 23, 23, 11, 11, 18, 18, 29, 29, 0, 12, 1, 10, 12, 10, 32, 32, 1, 0, 4, 4, 15, 15, 7, 7, 13, 13, 28, 28, 2, 2, 20, 20, 0, 19, 19, 21, 26, 21, 26, 0, 9, 17, 24, 17, 9, 24, 33, 5, 33, 5, 31, 31, 0, 14, 14, 35, 35, 0, 6, 6, 34, 8, 8, 34, 3, 3]",inf
Data/Call_80_Vehicle_20.txt,15784272.0,10.693958306312561,16742823.1,"[64, 64, 42, 3, 3, 42, 50, 14, 14, 50, 0, 11, 11, 35, 35, 37, 77, 77, 37, 0, 22, 61, 61, 22, 67, 12, 36, 67, 12, 36, 0, 25, 25, 4, 4, 55, 55, 0, 9, 9, 27, 27, 0, 60, 60, 26, 26, 0, 66, 66, 65, 65, 7, 7, 0, 39, 39, 49, 49, 28, 28, 33, 33, 0, 53, 53, 62, 62, 20, 20, 0, 70, 23, 23, 79, 69, 70, 48, 48, 79, 69, 0, 68, 34, 46, 34, 68, 46, 16, 16, 0, 74, 74, 80, 80, 10, 10, 0, 71, 71, 17, 2, 2, 17, 0, 45, 44, 5, 44, 45, 58, 5, 58, 0, 15, 41, 15, 59, 41, 72, 59, 72, 0, 1, 21, 51, 21, 1, 51, 47, 47, 0, 32, 29, 32, 29, 24, 24, 56, 56, 6, 6, 0, 63, 18, 63, 18, 19, 73, 19, 52, 52, 73, 0, 40, 40, 13, 13, 31, 31, 0, 78, 78, 75, 75, 0, 8, 8, 30, 30, 38, 38, 43, 43, 54, 54, 57, 57, 76, 76]",inf
Data/Call_130_Vehicle_40.txt,24773905.0,20.643597030639647,26896200.8,"[84, 84, 95, 82, 82, 95, 56, 56, 0, 123, 123, 25, 25, 83, 83, 0, 105, 105, 17, 40, 40, 17, 0, 16, 16, 97, 97, 39, 39, 0, 114, 102, 114, 102, 0, 33, 33, 89, 111, 111, 89, 0, 107, 107, 110, 37, 37, 110, 0, 4, 4, 118, 118, 109, 101, 35, 109, 35, 101, 0, 11, 11, 92, 68, 92, 7, 7, 68, 0, 103, 103, 67, 67, 36, 14, 36, 14, 0, 32, 50, 50, 32, 81, 81, 46, 46, 0, 66, 66, 59, 59, 20, 20, 0, 22, 22, 10, 10, 0, 49, 49, 58, 58, 26, 26, 0, 80, 80, 62, 62, 48, 48, 0, 15, 15, 9, 9, 65, 127, 65, 127, 53, 30, 30, 53, 0, 21, 21, 94, 94, 0, 54, 91, 54, 91, 12, 12, 0, 69, 29, 29, 104, 69, 104, 0, 99, 99, 79, 70, 79, 70, 77, 77, 0, 115, 113, 115, 113, 28, 28, 0, 75, 63, 75, 63, 0, 27, 126, 126, 27, 24, 24, 0, 96, 96, 119, 119, 116, 51, 116, 64, 51, 64, 0, 86, 86, 117, 117, 0, 98, 41, 98, 112, 41, 112, 0, 72, 124, 72, 124, 0, 60, 44, 60, 108, 44, 108, 0, 73, 130, 130, 73, 0, 90, 78, 78, 90, 128, 128, 0, 45, 45, 47, 47, 71, 71, 0, 100, 100, 76, 76, 0, 42, 74, 42, 74, 1, 18, 1, 18, 0, 106, 88, 88, 106, 52, 52, 0, 129, 122, 129, 57, 122, 57, 0, 120, 120, 43, 43, 0, 34, 125, 34, 125, 0, 38, 38, 55, 23, 23, 61, 61, 55, 0, 31, 31, 0, 93, 93, 13, 13, 0, 2, 2, 3, 3, 5, 5, 6, 6, 8, 8, 19, 19, 85, 85, 87, 87, 121, 121]",inf
Data/Call_300_Vehicle_90.txt,67230492.0,45.59589607715607,71156581.3,"[158, 158, 235, 235, 34, 34, 0, 172, 172, 127, 127, 148, 3, 3, 148, 198, 198, 0, 111, 220, 111, 55, 220, 55, 0, 210, 210, 262, 262, 0, 54, 54, 0, 7, 7, 70, 70, 129, 129, 0, 68, 265, 68, 265, 0, 39, 39, 275, 275, 0, 23, 23, 212, 81, 81, 212, 0, 155, 155, 300, 27, 300, 27, 0, 106, 106, 0, 96, 96, 176, 266, 176, 5, 5, 266, 0, 245, 245, 0, 222, 222, 80, 80, 0, 290, 290, 226, 226, 101, 101, 0, 37, 185, 185, 37, 0, 194, 194, 297, 297, 0, 200, 200, 125, 122, 122, 125, 0, 124, 124, 0, 272, 272, 184, 173, 184, 173, 292, 292, 0, 233, 233, 62, 62, 0, 41, 41, 90, 90, 0, 295, 295, 189, 189, 0, 291, 291, 146, 146, 17, 17, 0, 293, 293, 0, 15, 15, 77, 77, 0, 278, 278, 196, 196, 0, 217, 217, 65, 65, 0, 82, 225, 82, 225, 72, 209, 72, 209, 0, 163, 56, 163, 56, 0, 88, 88, 42, 42, 59, 59, 0, 114, 171, 171, 114, 199, 199, 100, 100, 0, 237, 237, 281, 281, 117, 117, 0, 201, 277, 277, 224, 224, 201, 0, 236, 236, 192, 192, 22, 22, 0, 118, 98, 98, 53, 118, 53, 18, 18, 0, 240, 240, 104, 104, 0, 247, 247, 234, 234, 97, 97, 0, 167, 284, 167, 284, 0, 168, 168, 45, 45, 47, 47, 0, 137, 137, 95, 58, 58, 139, 139, 95, 0, 152, 35, 152, 164, 35, 164, 228, 228, 0, 264, 264, 52, 52, 51, 298, 51, 298, 0, 221, 221, 282, 282, 0, 110, 110, 21, 21, 0, 141, 28, 28, 141, 84, 84, 0, 218, 218, 285, 285, 205, 205, 0, 241, 214, 123, 241, 214, 123, 11, 11, 0, 249, 257, 249, 283, 257, 283, 0, 248, 69, 248, 69, 259, 186, 259, 186, 0, 67, 270, 67, 270, 0, 30, 46, 46, 30, 113, 113, 0, 215, 269, 269, 250, 250, 215, 16, 16, 0, 227, 60, 227, 60, 0, 287, 287, 182, 182, 267, 267, 0, 64, 64, 99, 99, 187, 187, 0, 105, 105, 251, 251, 0, 9, 165, 165, 9, 115, 115, 0, 133, 133, 150, 150, 231, 231, 0, 121, 121, 33, 33, 0, 280, 243, 243, 280, 20, 20, 0, 263, 144, 288, 144, 288, 263, 0, 219, 258, 219, 258, 0, 40, 6, 40, 6, 93, 93, 0, 299, 299, 296, 296, 0, 57, 109, 57, 109, 160, 160, 0, 10, 10, 0, 179, 179, 49, 49, 156, 156, 0, 276, 79, 79, 276, 112, 73, 112, 73, 0, 151, 255, 255, 151, 166, 166, 0, 86, 86, 102, 102, 0, 239, 239, 154, 63, 154, 63, 0, 32, 191, 32, 2, 2, 191, 13, 13, 0, 116, 116, 253, 157, 253, 157, 130, 130, 0, 94, 71, 94, 71, 0, 254, 75, 75, 254, 0, 188, 188, 294, 132, 294, 132, 0, 36, 66, 66, 36, 140, 140, 190, 190, 0, 91, 128, 128, 91, 12, 161, 161, 12, 0, 232, 246, 246, 181, 170, 232, 181, 170, 50, 8, 8, 50, 0, 183, 289, 183, 14, 289, 14, 0, 271, 271, 174, 44, 44, 174, 197, 197, 107, 107, 0, 143, 143, 175, 175, 0, 274, 274, 38, 38, 0, 134, 134, 145, 89, 145, 85, 89, 85, 0, 26, 213, 203, 26, 213, 252, 203, 252, 0, 29, 244, 29, 244, 216, 216, 0, 169, 286, 131, 131, 169, 286, 0, 273, 273, 61, 74, 74, 61, 4, 4, 0, 162, 268, 162, 268, 153, 153, 0, 1, 1, 19, 19, 24, 24, 25, 25, 31, 31, 43, 43, 48, 48, 223, 76, 76, 78, 78, 83, 83, 87, 87, 92, 92, 103, 103, 108, 108, 119, 119, 120, 120, 126, 126, 135, 135, 136, 136, 138, 138, 142, 142, 147, 147, 149, 149, 159, 159, 177, 177, 178, 178, 180, 180, 193, 193, 195, 195, 202, 202, 204, 204, 206, 206, 207, 207, 208, 208, 223, 211, 211, 229, 229, 230, 230, 238, 238, 242, 242, 256, 256, 260, 260, 261, 261, 279, 279]",inf
